推荐日,推荐排名,推荐度,代码,名称,推荐日收盘,T+1涨跌%,T+2累计%,T+3累计%,T+4累计%,T+5累计%,T+6累计%,5日最高涨幅%,5日最低涨幅%,6日最高涨幅%,6日最低涨幅%,首次≥3%,首次≥5%,首次≥8%,6日内涨停,6日涨停次数,6日内跌停,6日跌停次数,买入后6日最高涨幅%,买入后6日最低涨幅%,买入后首次≥8%,6日结果,T+1开盘买入,买入价,交易结果,持有交易日,卖出价,净收益%,第一止盈%,第二止盈%,软止损%,硬止损%,首止盈卖出仓位%,首次止盈日,最终清仓日,最高浮盈%,最大浮亏%,交易备注,原T+5收盘%
2025-11-25,5,29.1,603335,迪生力,6.11,1.8,1.8,2.62,2.78,2.62,0.82,4.91,-0.65,10.47,-0.65,T+1,T+6,T+6,否,0.0,否,0.0,10.47,-0.65,T+6,完整6日,是,6.11,移动止盈退出,2,6.22,2.2,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,4.58,-0.65,2025-11-26盘中达到第一止盈，但T+1不可卖；2025-11-27达到第一止盈：卖出50%；2025-11-27从峰值回撤约2.2%后退出,2.62
2025-11-26,1,39.7,000670,盈方微,7.65,-1.18,-0.65,1.96,0.52,-1.83,-1.18,2.35,-2.09,2.35,-3.53,,,,否,0.0,否,0.0,3.03,-2.89,,完整6日,是,7.6,移动止盈退出,5,7.51,0.71,3.0,6.0,-3.0,-6.0,50.0,T+3,T+5,3.03,-1.45,2025-12-01达到第一止盈：卖出50%；2025-12-03从峰值回撤约2.2%后退出,-1.83
2025-11-26,2,39.4,002640,跨境通,4.63,0.0,0.43,0.65,-1.08,-4.1,-6.7,1.3,-4.54,1.3,-6.91,,,,否,0.0,否,0.0,1.96,-6.3,,完整6日,是,4.6,T+6收盘退出,5,4.44,-3.68,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.96,-3.91,2025-12-03触发软止损预警,-4.1
2025-11-26,3,34.9,600172,黄河旋风,6.45,-4.19,-3.1,-1.86,-4.65,4.96,2.02,4.96,-5.43,4.96,-5.43,T+5,,,是,1.0,否,0.0,6.78,-3.79,,完整6日,是,6.34,强势止盈/清仓,5,6.72,4.3,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,6.78,-3.79,2025-11-28触发软止损预警；2025-12-02触发软止损预警；2025-12-03达到第一止盈：卖出50%；达到第二止盈,4.96
2025-11-26,4,33.6,000877,天山股份,5.82,-1.2,-0.52,-0.69,-1.55,-2.23,-1.89,-0.17,-2.92,-0.17,-2.92,,,,否,0.0,否,0.0,0.0,-2.75,,完整6日,是,5.81,T+6收盘退出,5,5.69,-2.27,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-2.75,5日内未触发关键退出信号,-2.23
2025-11-26,5,32.2,600800,渤海化学,4.06,-0.25,1.23,3.2,5.91,6.16,13.05,9.85,-1.97,15.02,-1.97,T+3,T+4,T+4,否,0.0,否,0.0,13.63,-3.16,T+4,完整6日,是,4.11,移动止盈退出,4,4.3,3.61,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,8.52,-3.16,2025-12-01达到第一止盈：卖出50%；2025-12-02从峰值回撤约3.5%后退出,6.16
2025-11-27,1,54.1,600232,金鹰股份,7.2,-0.56,-0.69,-0.56,-1.53,-1.53,-1.81,1.67,-3.06,1.67,-3.06,,,,否,0.0,否,0.0,2.38,-2.38,,完整6日,是,7.15,T+6收盘退出,5,7.09,-1.04,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.38,-2.38,5日内未触发关键退出信号,-1.53
2025-11-27,2,39.4,603725,天安新材,9.36,0.11,0.11,-0.43,-0.96,-2.03,-1.07,1.5,-2.78,1.5,-2.88,,,,否,0.0,否,0.0,2.59,-1.84,,完整6日,是,9.26,T+6收盘退出,5,9.17,-1.17,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.59,-1.73,5日内未触发关键退出信号,-2.03
2025-11-27,3,38.3,603363,傲农生物,4.9,0.2,-0.41,-1.63,-5.51,-7.96,-6.33,0.61,-8.37,0.61,-8.78,,,,否,0.0,否,0.0,1.44,-8.02,,完整6日,是,4.86,结构止损退出,5,4.51,-7.4,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.44,-7.61,2025-12-03触发软止损预警；2025-12-04触发软止损预警；2025-12-04收盘确认结构破坏,-7.96
2025-11-27,4,37.9,600748,上实发展,6.02,1.99,-2.66,-4.82,-6.15,-6.64,-5.32,2.66,-9.14,2.66,-9.14,,,,否,0.0,否,0.0,2.66,-9.14,,完整6日,是,6.02,结构止损退出,4,5.65,-6.35,3.0,6.0,-3.0,-6.0,50.0,,T+4,2.66,-6.64,2025-12-02触发软止损预警；2025-12-03触发软止损预警；2025-12-03收盘确认结构破坏,-6.64
2025-11-27,5,37.8,603101,汇嘉时代,9.63,1.45,1.25,1.25,-0.93,-3.22,-1.56,2.7,-3.32,2.7,-4.05,,,,否,0.0,否,0.0,3.02,-3.75,,完整6日,是,9.6,移动止盈退出,4,9.54,0.99,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,3.02,-1.67,2025-12-01达到第一止盈：卖出50%；2025-12-03从峰值回撤约2.2%后退出,-3.22
2025-11-28,1,64.9,000514,渝开发,5.47,-0.73,-1.1,-0.18,-3.11,0.0,-1.1,5.85,-3.84,5.85,-3.84,T+3,T+3,,否,0.0,否,0.0,7.02,-2.77,,完整6日,是,5.41,移动止盈退出,3,5.46,1.76,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,7.02,-0.92,2025-12-03达到第一止盈：卖出50%；2025-12-03从峰值回撤约2.8%后退出,0.0
2025-11-28,2,59.1,002181,粤传媒,9.46,0.32,-1.16,-3.07,-5.5,-5.07,-3.81,2.01,-6.87,2.01,-6.87,,,,否,0.0,否,0.0,2.55,-6.38,,完整6日,是,9.41,T+6收盘退出,5,8.98,-4.77,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.55,-6.38,2025-12-04触发软止损预警；2025-12-05触发软止损预警,-5.07
2025-11-28,3,57.5,601956,东贝集团,7.19,-0.28,-0.97,-0.83,-1.25,-0.42,-0.56,0.7,-2.36,0.7,-2.36,,,,否,0.0,否,0.0,1.12,-1.96,,完整6日,是,7.16,T+6收盘退出,5,7.16,-0.2,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.12,-1.96,5日内未触发关键退出信号,-0.42
2025-11-28,4,56.1,601022,宁波远洋,9.33,0.0,-1.5,-1.71,-2.68,-1.82,0.43,0.32,-3.86,0.54,-3.86,,,,否,0.0,否,0.0,1.19,-3.24,,完整6日,是,9.27,T+6收盘退出,5,9.16,-1.39,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.97,-3.24,2025-12-05触发软止损预警,-1.82
2025-11-28,5,55.6,601003,柳钢股份,4.99,0.0,0.2,-1.2,-1.6,0.2,-0.6,1.0,-2.4,1.0,-2.4,,,,否,0.0,否,0.0,1.0,-2.4,,完整6日,是,4.99,T+6收盘退出,5,5.0,0.0,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.0,-2.4,5日内未触发关键退出信号,0.2
2025-12-01,1,66.5,002471,中超控股,4.25,0.47,0.71,-2.35,0.71,3.53,1.18,4.71,-2.59,4.71,-2.59,T+1,,,否,0.0,否,0.0,0.45,-6.55,,完整6日,是,4.43,T+6收盘退出,5,4.4,-0.88,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.45,-6.55,2025-12-03触发软止损预警；2025-12-04触发软止损预警；2025-12-05触发软止损预警；2025-12-08触发软止损预警,3.53
2025-12-01,2,61.4,600156,华升股份,9.18,-2.4,-4.68,-6.1,-6.21,-6.54,-4.79,-0.11,-7.41,-0.11,-8.28,,,,否,0.0,否,0.0,0.22,-7.98,,完整6日,是,9.15,T+6收盘退出,5,8.58,-6.43,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.22,-7.1,2025-12-03触发软止损预警；2025-12-04触发软止损预警；2025-12-05触发软止损预警；2025-12-08触发软止损预警,-6.54
2025-12-01,3,60.6,002165,红宝丽,8.12,-1.35,-3.33,-5.91,-5.3,-4.06,-4.43,-0.49,-7.27,-0.49,-7.27,,,,否,0.0,否,0.0,0.0,-6.81,,完整6日,是,8.08,T+6收盘退出,5,7.79,-3.79,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-6.81,2025-12-03触发软止损预警；2025-12-04触发软止损预警；2025-12-05触发软止损预警；2025-12-08触发软止损预警,-4.06
2025-12-01,4,58.5,600794,保税科技,3.95,-0.76,-1.52,-3.29,-2.28,-2.03,-3.29,0.0,-4.05,0.0,-4.05,,,,否,0.0,否,0.0,0.0,-4.05,,完整6日,是,3.95,T+6收盘退出,5,3.87,-2.23,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-4.05,2025-12-04触发软止损预警；2025-12-05触发软止损预警,-2.03
2025-12-01,5,55.5,002263,大东南,3.5,-0.86,-2.57,-4.0,-1.71,-0.86,-2.86,0.57,-5.14,0.57,-5.14,,,,否,0.0,否,0.0,0.86,-4.87,,完整6日,是,3.49,T+6收盘退出,5,3.47,-0.77,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.86,-4.87,2025-12-04触发软止损预警；2025-12-05触发软止损预警,-0.86
2025-12-02,1,62.1,002426,胜利精密,3.67,-1.91,-4.09,-1.09,2.18,1.36,0.54,2.72,-5.45,2.72,-5.45,,,,否,0.0,否,0.0,2.72,-5.45,,完整6日,是,3.67,T+6收盘退出,5,3.72,1.16,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.72,-5.45,2025-12-04触发软止损预警；2025-12-05触发软止损预警,1.36
2025-12-02,2,61.7,002593,日上集团,6.15,-0.33,2.28,6.83,7.8,9.59,7.97,12.2,-2.28,12.2,-2.28,T+2,T+2,T+3,否,0.0,否,0.0,12.56,-1.96,T+3,完整6日,是,6.13,移动止盈退出,2,6.29,2.61,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,7.34,-1.96,2025-12-04达到第一止盈：卖出50%；2025-12-04从峰值回撤约2.8%后退出,9.59
2025-12-02,3,55.9,601008,连云港,5.31,-1.51,-2.07,-1.32,-1.32,-1.69,-0.38,0.0,-3.01,0.56,-3.01,,,,否,0.0,否,0.0,0.56,-3.01,,完整6日,是,5.31,T+6收盘退出,5,5.22,-1.89,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-3.01,2025-12-05触发软止损预警,-1.69
2025-12-02,4,54.5,000626,远大控股,8.12,-1.23,-3.08,-1.11,0.0,-0.49,-1.6,0.62,-3.08,0.62,-3.08,,,,否,0.0,否,0.0,0.62,-3.08,,完整6日,是,8.12,T+6收盘退出,5,8.08,-0.69,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.62,-3.08,2025-12-04触发软止损预警,-0.49
2025-12-02,5,54.4,002790,瑞尔特,9.07,-1.87,-1.87,1.76,8.05,6.17,7.72,11.36,-3.75,11.36,-3.75,T+4,T+4,T+4,否,0.0,否,0.0,11.48,-3.64,T+4,完整6日,是,9.06,强势止盈/清仓,4,9.95,4.3,3.0,6.0,-3.0,-6.0,50.0,T+4,T+4,11.48,-3.64,2025-12-05触发软止损预警；2025-12-08达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,6.17
2025-12-03,1,50.3,600617,国新能源,3.47,-2.31,-2.31,-3.46,-5.76,-5.19,-6.63,2.31,-6.63,2.31,-6.92,,,,否,0.0,否,0.0,2.31,-6.92,,完整6日,是,3.47,T+6收盘退出,5,3.29,-5.39,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.31,-6.63,2025-12-05触发软止损预警；2025-12-08触发软止损预警；2025-12-09触发软止损预警；2025-12-10触发软止损预警,-5.19
2025-12-03,2,50.3,002342,巨力索具,7.35,-2.18,-0.95,1.36,-0.27,-0.95,-2.72,2.45,-2.99,2.45,-2.99,,,,否,0.0,否,0.0,3.86,-1.66,,完整6日,是,7.25,移动止盈退出,4,7.33,1.85,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,3.86,-1.66,2025-12-08达到第一止盈：卖出50%；2025-12-09从峰值回撤约2.2%后退出,-0.95
2025-12-03,3,49.0,600681,百川能源,4.42,-2.04,-3.62,-3.62,-6.79,-6.33,-9.05,4.98,-7.47,4.98,-9.28,T+1,,,否,0.0,否,0.0,3.57,-10.49,,完整6日,是,4.48,结构止损退出,4,4.12,-8.24,3.0,6.0,-3.0,-6.0,50.0,,T+4,3.57,-8.04,2025-12-04盘中达到第一止盈，但T+1不可卖；2025-12-05触发软止损预警；2025-12-08触发软止损预警；2025-12-09触发软止损预警；2025-12-09收盘确认结构破坏,-6.33
2025-12-03,4,48.4,601011,宝泰隆,3.97,-6.05,-5.29,-6.8,-10.08,-10.08,-13.35,-1.26,-10.83,-1.26,-13.6,,,,否,0.0,否,0.0,0.26,-12.28,,完整6日,是,3.91,结构止损退出,4,3.57,-8.9,3.0,6.0,-3.0,-6.0,50.0,,T+4,0.26,-9.46,2025-12-05触发软止损预警；2025-12-08触发软止损预警；2025-12-09触发软止损预警；2025-12-09收盘确认结构破坏,-10.08
2025-12-03,5,45.8,002706,良信股份,9.95,-0.2,0.4,-0.3,-2.51,-2.11,-4.62,1.11,-4.42,1.11,-5.33,,,,否,0.0,否,0.0,0.5,-5.89,,完整6日,是,10.01,T+6收盘退出,5,9.74,-2.9,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.5,-5.0,2025-12-09触发软止损预警；2025-12-10触发软止损预警,-2.11
2025-12-04,1,52.4,600468,百利电气,6.06,3.96,4.79,3.63,3.14,5.45,10.07,6.93,-0.33,12.05,-0.33,T+1,T+2,T+6,否,0.0,否,0.0,12.05,-0.33,T+6,完整6日,是,6.06,强势止盈/清仓,2,6.42,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,6.93,-0.33,2025-12-05盘中达到第一止盈，但T+1不可卖；2025-12-08达到第一止盈：卖出50%；达到第二止盈,5.45
2025-12-04,2,51.0,002374,中锐股份,3.43,1.46,4.66,5.25,6.41,-2.62,7.0,15.74,-2.92,15.74,-2.92,T+2,T+2,T+4,是,1.0,否,0.0,16.76,-2.06,T+2,完整6日,是,3.4,强势止盈/清仓,2,3.6,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,8.24,-2.06,2025-12-08达到第一止盈：卖出50%；达到第二止盈,-2.62
2025-12-04,3,47.7,601218,吉鑫科技,5.01,0.6,2.0,-0.4,-0.8,-0.4,1.8,2.59,-1.8,2.59,-1.8,,,,否,0.0,否,0.0,3.42,-1.01,,完整6日,是,4.97,移动止盈退出,3,4.99,1.5,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,3.42,-1.01,2025-12-08达到第一止盈：卖出50%；2025-12-09从峰值回撤约2.2%后退出,-0.4
2025-12-04,4,45.3,002676,顺威股份,7.83,2.3,2.55,2.55,4.73,1.66,1.79,7.54,-1.28,7.54,-1.28,T+2,T+4,,否,0.0,否,0.0,7.81,-1.02,,完整6日,是,7.81,强势止盈/清仓,4,8.28,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,6.91,-1.02,2025-12-05盘中达到第一止盈，但T+1不可卖；2025-12-08达到第一止盈：卖出50%；达到第二止盈,1.66
2025-12-04,5,44.6,600376,首开股份,5.92,2.53,2.87,-1.18,-2.36,-6.59,-4.56,5.07,-6.93,5.07,-7.6,T+1,T+1,,否,0.0,否,0.0,7.06,-5.85,,完整6日,是,5.81,移动止盈退出,3,5.85,1.64,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,7.06,-1.89,2025-12-05盘中达到第一止盈，但T+1不可卖；2025-12-08达到第一止盈：卖出50%；2025-12-09从峰值回撤约2.8%后退出,-6.59
2025-12-05,1,61.5,002537,海联金汇,8.04,1.24,0.0,0.62,-1.24,-1.0,1.74,2.49,-1.49,5.1,-1.49,T+6,T+6,,否,0.0,否,0.0,5.1,-1.49,,完整6日,是,8.04,T+6收盘退出,5,7.96,-1.2,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.49,-1.49,5日内未触发关键退出信号,-1.0
2025-12-05,2,61.5,600744,华银电力,6.05,0.17,0.5,1.16,-0.17,3.8,1.98,3.97,-0.5,3.97,-0.5,T+5,,,否,0.0,否,0.0,3.97,-0.5,,完整6日,是,6.05,首止盈后T+6退出,5,6.28,3.2,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,3.97,-0.5,2025-12-12达到第一止盈：卖出50%,3.8
2025-12-05,3,61.0,601279,英利汽车,4.73,1.48,11.63,9.94,6.34,3.59,2.54,17.34,-0.85,17.34,-0.85,T+2,T+2,T+2,是,1.0,否,0.0,17.09,-1.05,T+2,完整6日,是,4.74,强势止盈/清仓,2,5.2,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,11.39,-1.05,2025-12-09达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,3.59
2025-12-05,4,59.5,002366,融发核电,7.27,0.28,-1.65,-1.79,1.79,7.15,3.3,10.04,-2.75,10.04,-2.75,T+5,T+5,T+5,否,0.0,否,0.0,11.11,-1.81,T+5,完整6日,是,7.2,强势止盈/清仓,5,7.91,4.3,3.0,6.0,-3.0,-6.0,50.0,T+4,T+5,11.11,-1.81,2025-12-11达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,7.15
2025-12-05,5,58.2,002286,保龄宝,9.22,-1.19,-1.63,-1.63,-5.21,-4.88,-2.06,0.43,-5.86,0.43,-5.86,,,,否,0.0,否,0.0,0.33,-5.96,,完整6日,是,9.23,T+6收盘退出,5,8.77,-5.18,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.33,-5.96,2025-12-11触发软止损预警；2025-12-12触发软止损预警,-4.88
2025-12-08,1,58.0,603980,吉华集团,5.37,-0.74,-2.98,-5.59,-5.96,-5.4,-8.19,0.56,-7.82,0.56,-8.19,,,,否,0.0,否,0.0,0.75,-8.02,,完整6日,是,5.36,T+6收盘退出,5,5.08,-5.42,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.75,-7.65,2025-12-11触发软止损预警；2025-12-12触发软止损预警；2025-12-15触发软止损预警,-5.4
2025-12-08,2,57.8,600232,金鹰股份,7.3,-0.82,-3.84,-6.44,-3.7,5.89,0.68,5.89,-8.77,8.9,-8.77,T+5,T+5,T+6,是,1.0,否,0.0,8.46,-9.14,T+6,完整6日,是,7.33,结构止损退出,3,6.83,-7.02,3.0,6.0,-3.0,-6.0,50.0,,T+3,0.14,-7.09,2025-12-10触发软止损预警；2025-12-11触发软止损预警；2025-12-11收盘确认结构破坏,5.89
2025-12-08,3,57.4,002370,亚太药业,7.53,4.65,0.13,-1.33,-3.85,-5.05,-7.3,9.56,-5.31,9.56,-7.7,T+1,T+1,T+1,否,0.0,否,0.0,8.55,-8.55,T+1,完整6日,是,7.6,移动止盈退出,3,7.43,0.18,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,8.55,-2.5,2025-12-09盘中达到第一止盈，但T+1不可卖；2025-12-11达到第一止盈：卖出50%；2025-12-11从峰值回撤约3.5%后退出,-5.05
2025-12-08,4,55.6,002263,大东南,3.47,-2.02,-2.59,-4.61,-4.61,-4.61,-7.2,-0.86,-6.34,-0.86,-7.2,,,,否,0.0,否,0.0,0.29,-6.12,,完整6日,是,3.43,T+6收盘退出,5,3.31,-3.7,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.29,-5.25,2025-12-11触发软止损预警；2025-12-12触发软止损预警；2025-12-15触发软止损预警,-4.61
2025-12-08,5,52.7,603101,汇嘉时代,9.55,0.84,10.89,11.2,3.56,7.64,13.09,17.28,-0.94,17.28,-0.94,T+2,T+2,T+2,是,1.0,否,0.0,17.15,-1.05,T+2,完整6日,是,9.56,强势止盈/清仓,2,10.5,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,10.77,-1.05,2025-12-10达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,7.64
2025-12-09,1,50.5,600550,保变电气,9.58,-1.88,-2.71,6.99,8.35,5.01,5.53,10.96,-3.76,10.96,-3.76,T+3,T+3,T+4,是,1.0,否,0.0,11.31,-3.46,T+4,完整6日,是,9.55,强势止盈/清仓,3,10.12,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,7.33,-3.46,2025-12-12达到第一止盈：卖出50%；达到第二止盈,5.01
2025-12-09,2,46.6,002418,康盛股份,4.66,-2.58,-3.65,-3.65,-1.5,-5.58,-0.21,0.64,-5.58,1.72,-6.01,,,,否,0.0,否,0.0,2.6,-5.19,,完整6日,是,4.62,T+6收盘退出,5,4.4,-4.96,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.52,-4.76,2025-12-12触发软止损预警；2025-12-15触发软止损预警；2025-12-16触发软止损预警,-5.58
2025-12-09,3,46.2,001896,豫能控股,5.55,1.26,-0.9,0.36,-1.26,-3.06,-2.16,2.16,-3.96,2.16,-4.5,,,,否,0.0,否,0.0,2.9,-3.81,,完整6日,是,5.51,T+6收盘退出,5,5.38,-2.56,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.9,-3.27,2025-12-16触发软止损预警,-3.06
2025-12-09,4,44.2,002546,新联电子,6.89,-0.58,-1.6,0.29,0.58,-2.9,-2.18,1.89,-3.05,1.89,-5.22,,,,否,0.0,否,0.0,2.48,-4.67,,完整6日,是,6.85,T+6收盘退出,5,6.69,-2.54,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.48,-2.48,5日内未触发关键退出信号,-2.9
2025-12-09,5,43.9,603839,安正时尚,8.13,-0.74,-3.81,-4.8,-4.67,-5.9,-6.03,2.46,-6.4,2.46,-7.87,,,,否,0.0,否,0.0,1.96,-8.32,,完整6日,是,8.17,T+6收盘退出,5,7.65,-6.56,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.96,-6.85,2025-12-11触发软止损预警；2025-12-12触发软止损预警；2025-12-15触发软止损预警；2025-12-16触发软止损预警,-5.9
2025-12-10,1,59.7,000892,欢瑞世纪,7.79,-5.01,-6.03,-7.83,-11.04,-11.81,-11.68,0.51,-14.25,0.51,-14.25,,,,否,0.0,否,0.0,1.29,-13.58,,完整6日,是,7.73,结构止损退出,3,7.18,-7.32,3.0,6.0,-3.0,-6.0,50.0,,T+3,1.29,-8.15,2025-12-12触发软止损预警；2025-12-15触发软止损预警；2025-12-15收盘确认结构破坏,-11.81
2025-12-10,2,54.1,002374,中锐股份,3.65,-8.49,0.55,10.68,5.48,0.82,-2.74,17.26,-8.49,17.26,-8.49,T+3,T+3,T+3,是,2.0,否,0.0,20.22,-6.18,T+3,完整6日,是,3.56,强势止盈/清仓,3,3.91,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,13.48,-6.18,2025-12-12达到第一止盈：卖出50%；2025-12-12触发软止损预警；盘中达到涨停级别，剩余仓位清仓,0.82
2025-12-10,3,53.9,002256,兆新股份,3.51,1.14,11.4,9.12,7.41,7.41,3.13,16.52,0.0,16.52,0.0,T+1,T+2,T+2,是,1.0,否,0.0,16.19,-0.28,T+2,完整6日,是,3.52,强势止盈/清仓,2,3.86,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,11.08,-0.28,2025-12-12达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,7.41
2025-12-10,4,50.5,002269,美邦服饰,2.04,-4.9,-5.39,-5.39,-6.37,-6.86,-6.37,-0.49,-8.82,-0.49,-8.82,,,,否,0.0,否,0.0,0.0,-8.37,,完整6日,是,2.03,T+6收盘退出,5,1.9,-6.6,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-8.37,2025-12-12触发软止损预警；2025-12-15触发软止损预警；2025-12-16触发软止损预警；2025-12-17触发软止损预警,-6.86
2025-12-10,5,49.7,000061,农产品,9.56,-3.45,-3.45,6.17,3.56,3.24,-1.46,10.15,-5.33,10.15,-5.33,T+3,T+3,T+4,是,1.0,否,0.0,10.73,-4.84,T+4,完整6日,是,9.51,强势止盈/清仓,3,10.08,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,6.73,-4.84,2025-12-11盘中达到第一止盈，但T+1不可卖；2025-12-12触发软止损预警；2025-12-15达到第一止盈：卖出50%；达到第二止盈,3.24
2025-12-11,1,46.1,600819,耀皮玻璃,8.15,-1.47,0.86,-0.37,-2.21,-2.45,-1.23,1.23,-4.29,1.23,-4.29,,,,否,0.0,否,0.0,1.23,-4.29,,完整6日,是,8.15,T+6收盘退出,5,7.95,-2.65,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.23,-4.29,2025-12-17触发软止损预警；2025-12-18触发软止损预警,-2.45
2025-12-11,2,42.4,600192,长城电工,8.89,10.01,21.03,14.4,10.46,6.52,10.46,21.03,5.96,21.03,5.96,T+1,T+1,T+1,是,2.0,否,0.0,10.02,-3.68,T+2,完整6日,是,9.78,强势止盈/清仓,2,10.74,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,10.02,0.0,2025-12-15达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,6.52
2025-12-11,3,39.6,002131,利欧股份,5.02,3.78,1.2,-1.0,0.4,-0.8,0.0,4.18,-1.79,4.18,-1.79,T+1,,,否,0.0,否,0.0,5.87,-0.2,,完整6日,是,4.94,移动止盈退出,2,5.08,2.72,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,5.87,-0.2,2025-12-12盘中达到第一止盈，但T+1不可卖；2025-12-15达到第一止盈：卖出50%；2025-12-15从峰值回撤约2.8%后退出,-0.8
2025-12-11,4,37.1,603169,兰石重装,9.83,4.58,6.21,-0.92,-0.71,-2.14,1.73,9.36,-3.36,9.36,-3.36,T+1,T+1,T+2,否,0.0,否,0.0,10.26,-2.56,T+2,完整6日,是,9.75,强势止盈/清仓,2,10.71,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,10.26,-0.72,2025-12-12盘中达到第一止盈，但T+1不可卖；2025-12-15达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,-2.14
2025-12-11,5,37.0,002658,雪迪龙,8.72,-0.46,1.95,-2.18,-2.52,-2.41,-0.11,2.98,-4.82,2.98,-4.82,,,,否,0.0,否,0.0,3.1,-4.71,,完整6日,是,8.71,移动止盈退出,3,8.53,0.27,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,3.1,-2.3,2025-12-15达到第一止盈：卖出50%；2025-12-16从峰值回撤约2.2%后退出,-2.41
2025-12-12,1,55.4,600698,湖南天雁,8.95,-0.67,-1.23,-1.56,-0.56,0.34,0.56,1.01,-3.69,1.56,-3.69,,,,否,0.0,否,0.0,1.56,-3.69,,完整6日,是,8.95,T+6收盘退出,5,8.98,0.14,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.01,-3.69,2025-12-17触发软止损预警,0.34
2025-12-12,2,50.9,002427,尤夫股份,6.09,2.13,0.16,0.66,1.64,2.63,3.45,4.43,-1.48,4.43,-1.48,T+1,,,否,0.0,否,0.0,4.43,-1.48,,完整6日,是,6.09,移动止盈退出,4,6.19,2.12,3.0,6.0,-3.0,-6.0,50.0,T+4,T+4,4.43,-1.48,2025-12-15盘中达到第一止盈，但T+1不可卖；2025-12-18达到第一止盈：卖出50%；2025-12-18从峰值回撤约2.2%后退出,2.63
2025-12-12,3,39.9,603128,华贸物流,5.84,0.17,-0.68,-1.03,-0.86,2.57,8.22,3.08,-2.57,11.3,-2.57,T+5,T+6,T+6,否,0.0,否,0.0,11.3,-2.57,T+6,完整6日,是,5.84,首止盈后T+6退出,5,5.99,2.58,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,3.08,-2.57,2025-12-19达到第一止盈：卖出50%,2.57
